stop_id,stop_name,stop_lon,stop_lat
PR-M-54,Av. Con Con esq. Plath,-71.54089231499995,-33.00771212999996
PR-C-078,Av. Concon - Renaca esq. Av. Blanca Estela,-71.54675564699994,-32.94235286899993
PR-C-080,Av. Concon - Renaca esq. Av. Costa Montemar,-71.54488973099996,-32.93619624199994
PR-C-035,Av. Concon - Renaca esq. Blanca Estela,-71.54681469099995,-32.94072529699997
PR-C-029,Av. Concon - Renaca esq. Costa Montemar,-71.54490353499995,-32.935848144999966
PR-C-013,Av. Concon - Renaca esq. Costanera,-71.53788967899999,-32.933910786999945
PR-C-077,Av. Concon - Renaca esq. El Cafeto,-71.54161614999998,-32.93408082499997
PR-C-056,Av. Concon - Renaca esq. Las 3 Marias,-71.52970338599994,-32.93379386399994
PR-C-020,Av. Concon - Renaca esq. Las Elenas,-71.52634419399993,-32.93371580499996
PR-C-012,Av. Concon - Renaca esq. Laura Barros,-71.53072322799994,-32.933731687999966
PR-C-039,Av. Concon - Renaca esq. Laura Barros,-71.53839268899998,-32.934013439999944
PR-C-055,Av. Concon - Renaca esq. Laura Barros,-71.53182904599998,-32.933851113999935
PR-C-079,Av. Concon - Renaca esq. Los Ginkos,-71.54600644099997,-32.94575009799996
PR-C-014,Av. Concon - Renaca esq. Pje 4,-71.54170044699998,-32.93399299299995
PR-C-043,Av. Concon - Renaca esq. Renaca Norte,-71.54594735699999,-32.946511774999976
PR-C-076,Av. Concon - Renaca esq. Scipion Borgono,-71.53444321999996,-32.93391460099997
PR-C-028,Av. Concon - Renaca esq. Scipion Borgono,-71.53436907499997,-32.93382236299993
PR-C-021,Av. Concon - Renaca esq. Segunda Transversal,-71.48874507899995,-32.87767410999993
PR-V-010,Av. Curauma Norte esq. Av. Laguna De La Luz,-71.57948140799994,-33.119577481999954
PR-V-009,Av. Curauma Norte esq. Las Pelargonias,-71.57931225499993,-33.118597904999945
PR-M-486,Av. Decima esq. Calle 13,-71.47897414099998,-32.99949876599993
PR-M-503,Av. Decima esq. Parinacota,-71.48264990099995,-32.99925629899997
PR-Q-109,Av. Del Trabajador esq. Aviador Acevedo,-71.41244785599997,-33.040882248999935
PR-Q-108,Av. Del Trabajador esq. Aviador Acevedo,-71.41257643699998,-33.039176708999946
PR-Q-100,Av. Del Trabajador esq. Santiago,-71.41234854999993,-33.03879608999995
PR-V-421,Av. Diego Portales esq. Acevedo,-71.60386794599998,-33.04155493099995
PR-V-420,Av. Diego Portales esq. Nelson,-71.60368516299997,-33.04123657499997
PR-M-378,Av. Diego Portales esq. Rodriguez,-71.57050181999995,-33.02660809499997
PR-M-421,Av. Edmund Eluchans esq. Av. La Foresta De Renaca,-71.54402632699998,-32.95434277299995
PR-M-550,Av. Edmund Eluchans esq. Las Agatas,-71.54432547599998,-32.956504235999944
PR-M-339,Av. Edmundo Eluchans esq. F Soza,-71.54438649899998,-32.95104470199993
PR-M-346,Av. Edmundo Eluchans esq. Luisa Nieto,-71.54461934199998,-32.96133051399994
PR-M-333,Av. Edmundo Eluchans esq. Miramar,-71.54428899899995,-32.966168436999965
PR-M-258,Av. Edmundo Eluchans esq. Parque La Foresta,-71.54380952999998,-32.95356196499995
PR-M-552,Av. Edmundoeluchans esq. Tito Livio Moggia,-71.54140843899995,-32.96883185299998
PR-P-003,Avenida Francia esq. Bulnes,-71.52804947299995,-32.776266798999984
PR-P-004,Avenida la Paz esq. Las Ilusiones,-71.40823991899998,-32.72930666499997
PR-P-007,Avenida Pedro Aldunate Solar esq. El Mirador,-71.48627445999995,-32.74408743699996
PR-V-140,Av. Errazuriz esq. Av. Argentina,-71.60642617999997,-33.043438736999974
PR-V-121,Av. Errazuriz esq. Av. Francia,-71.61236589199996,-33.04431482999996
PR-V-543,Av. Errazuriz esq. Plaza Sotomayor,-71.62770473199998,-33.03862679699995
PR-V-546,Av. Errazuriz esq. Plaza Sotomayor,-71.62852708899999,-33.03762258299997
PR-V-542,Av. Errazuriz esq. P. Wheelright,-71.62956664399996,-33.03399995999996
PR-V-544,Av. Errazuriz esq. San Martin,-71.62922042499997,-33.035770353999965
PR-M-61,Av. Espana esq. Agua Santa,-71.56342359199994,-33.02467736199998
PR-V-265,Av. Espana esq. Amalia Paz,-71.59822244299994,-33.03763846099997
PR-V-262,Av. Espana esq. Amunategui,-71.58698896999994,-33.030016752999984
PR-V-268,Av. Espana esq. Amunategui,-71.58724261599997,-33.02971461499993
PR-M-181,Av. Espana esq.  Av. La Marina,-71.56939047899994,-33.02400459099994
PR-M-177,Av. Espana esq. Covadonga,-71.57542610099995,-33.02744543999995
PR-M-60,Av. Espana esq. Oliviera Braga,-71.56658265599998,-33.024133107999944
PR-V-267,Av. Espana esq. Pelle,-71.59112527799994,-33.03310592399998
PR-V-270,Av. Espana esq. Pelle,-71.58990892399999,-33.03264916099994
PR-M-174,Av. Espana esq. Pelle,-71.58490902599993,-33.02627837299997
PR-V-263,Av. Espana esq. Pelle,-71.59552156699993,-33.03397530899997
PR-M-185,Av. Espana esq. Pelle,-71.57557499699993,-33.02709079099998
PR-V-271,Av. Espana esq. Pelle,-71.59169885599994,-33.033007762999944
PR-V-269,Av. Espana esq. Pelle,-71.59553380099999,-33.03424253299994
PR-V-110,Av. Federico Santa Maria esq. Alfredo Vargas,-71.64207095699999,-33.060001575999934
PR-V-111,Av. Federico Santa Maria esq. Alfredo Vargas,-71.64181926299995,-33.060098151999966
PR-V-091,Av. Federico Santa Maria esq. Caleuche,-71.64433831999997,-33.057371443999955
PR-V-115,Av. Federico Santa Maria esq. Calle 22,-71.64885038699998,-33.05069312899997
PR-V-117,Av. Federico Santa Maria esq. Calle 9,-71.65103329899995,-33.049472434999984
PR-V-112,Av. Federico Santa Maria esq. Carlos Pezoa Veliz,-71.63779270599997,-33.06161125299997
PR-V-116,Av. Federico Santa Maria esq. Cortes,-71.65014823599995,-33.050148082999954
PR-V-092,Av. Federico Santa Maria esq. El Ancla,-71.64388175899995,-33.058533919999945
PR-V-142,Av. Federico Santa Maria esq. Iquique,-71.65130362199994,-33.048190183999964
PR-V-143,Av. Federico Santa Maria esq. Joaquin Pereira,-71.65066563099998,-33.04661461999996
PR-V-214,Av. Federico Santa Maria esq. Jose Serey,-71.64993599199994,-33.04542723399993
PR-V-204,Av. Federico Santa Maria esq. Jose Serey,-71.64965766699999,-33.044811762999984
PR-V-144,Av. Federico Santa Maria esq. Las Araucarias,-71.65056326299998,-33.04665012399994
PR-V-113,Av. Federico Santa Maria esq. Los Copihues,-71.65033530799997,-33.049967306999974
PR-V-120,Av. Federico Santa Maria esq. Luis Emilio Recabarren,-71.65140799399995,-33.04915890299998
PR-V-215,Av. Federico Santa Maria esq. Luis Guevara,-71.64703547599999,-33.042902380999976
PR-V-102,Av. Federico Santa Maria esq. Pto Williams,-71.64582551299998,-33.052534874999935
PR-V-203,Av. Federico Santa Maria esq. Republica Dominicana,-71.64925417299997,-33.04439506199998
PR-V-094,Av. Federico Santa Maria esq. Valle Norte,-71.64499405099997,-33.054277257999956
PR-V-095,Av. Federico Santa Maria esq. Venezuela,-71.64749640199994,-33.051278991999936
PR-V-280,Av. Francia esq. Av. Colon,-71.61288248799997,-33.049943792999954
PR-V-494,Av. Francia esq. Victoria,-71.61289051099999,-33.04803564499997
PF-031,Av. Fundadores con Hernán Cortés,-71.56655394599994,-33.12471121599998
PF-030,Av. Fundadores con Magallanes,-71.56792642399995,-33.12347912799993
PR-M-554,Av. General Bulnes esq. Concha Y Toro,-71.52828930399994,-32.96959645499993
PR-M-553,Av. General Bulnes esq. Vicente Santa Cruz,-71.52760928699996,-32.96892716399998
PR-M-530,Av. Gomez Carreno esq. Atlantico,-71.51914450199996,-32.994651301999966
PR-M-186,Av. Gomez Carreno esq. Av. Atlantico,-71.51914599399998,-32.994667112999934
PR-M-189,Av. Gomez Carreno esq. Indico,-71.51734534599996,-32.997306306999974
PR-M-173,Av. Gomez Carreno esq. Pacifico,-71.51676022199996,-32.99761099899996
PR-M-456,Av. Gomez Carreno esq. Pacifico,-71.51677324799994,-32.997601230999976
PR-M-475,Av. Gomez Carreno esq. Trece Poniente,-71.52218857799994,-32.991558407999946
PR-V-197,Av. Gran Bretana esq. Amunategui,-71.63495181799993,-33.02697415499995
PR-V-179,Av. Gran Bretana esq. Harrintong,-71.63784833799997,-33.02667746399993
PR-V-193,Av. Gran Bretana esq. Patricio Lynch,-71.63316383799997,-33.02911428999994
PR-O-092,Av. Granizo esq. Adolfo Eastman Cox,-71.17947682199997,-32.99516540199994
PR-O-098,Av. Granizo esq. Adolfo Eastman Cox,-71.17961133899996,-32.99508398299997
PR-O-075,Av. Granizo esq. Almirante Navarrete,-71.14596870399998,-32.99161886199994
PR-O-052,Av. Granizo esq. Almirante Navarrete,-71.14631303299996,-32.99177359199996
PR-O-119,Av. Granizo esq. Arancibia,-71.16607960999994,-32.992373218999944
PR-O-120,Av. Granizo esq. Arancibia,-71.16607062599996,-32.99237163599997
PR-O-083,Av. Granizo esq. Cajon Grande,-71.14918788499995,-32.992752404999976
PR-O-051,Av. Granizo esq. Cajon Grande,-71.14875969199994,-32.99256638899993
PR-O-081,Av. Granizo esq. Cajon Vilches,-71.14137200999994,-32.98727619299996
PR-O-117,Av. Granizo esq. Camilo Henriquez,-71.16850557999999,-32.99348352099997
PR-O-091,Av. Granizo esq. Colegio,-71.18093029999994,-32.99517342499996
PR-O-085,Av. Granizo esq. Diego Venegas Robles,-71.15311719899995,-32.99383981799997
PR-O-053,Av. Granizo esq. El Peumo,-71.14317304499997,-32.98889316999998
PR-O-054,Av. Granizo esq. El Peumo,-71.14289313999996,-32.98878149199993
PR-O-123,Av. Granizo esq. Hugo Quintero,-71.16215072199998,-32.991823428999965
PR-O-124,Av. Granizo esq. Hugo Quintero,-71.16174100299997,-32.992096183999934
PR-O-144,Av. Granizo esq. Jm Carrera,-71.16849372899998,-32.993341992999945
PR-O-082,Av. Granizo esq. La Plata,-71.14382377899994,-32.98942055999993
PR-O-049,Av. Granizo esq. Las Acacias,-71.15567467299996,-32.99359348499996
PR-O-086,Av. Granizo esq. Las Acacias,-71.15554014099996,-32.993712836999975
PR-O-055,Av. Granizo esq. Las Bandurrias,-71.13968757999999,-32.98521459999995
PR-O-080,Av. Granizo esq. Las Bandurrias,-71.14045010499996,-32.98610294499997
PR-O-121,Av. Granizo esq. Lo Guala,-71.16456094499995,-32.99183635999998
PR-O-122,Av. Granizo esq. Lo Guala,-71.16457373599997,-32.99184462699998
PR-O-048,Av. Granizo esq. Los Perales,-71.15847597099997,-32.99307801899994
PR-O-072,Av. Granizo esq. Los Perales,-71.15841258699999,-32.99326687299998
PR-O-093,Av. Granizo esq. Mariana De Osorio,-71.17782575899997,-32.994853889999945
PR-O-099,Av. Granizo esq. Mariana Osorio,-71.17697211099994,-32.994470415999956
PR-O-131,Av. Granizo esq. Pagliatinni,-71.17065822199999,-32.993818086999966
PR-O-130,Av. Granizo esq. Pagliatinni,-71.17066468099995,-32.99381769299998
PR-O-132,Av. Granizo esq. Pedro Aguirre Cerda,-71.17374041199997,-32.99427340999995
PR-O-133,Av. Granizo esq. Pedro Aguirre Cerda,-71.17495410799995,-32.99444235399994
PR-O-118,Av. Granizo esq. Victor Silva,-71.16756032999996,-32.99272745199994
PR-O-084,Av. Granizos esq. La Capilla,-71.15094735399998,-32.992942683999956
PR-M-451,Av. Gregorio Maranon esq. Calle Del Agua,-71.55877376299998,-33.03315940099998
PR-M-450,Av. Gregorio Maranon esq. Calle Siete,-71.55728506699995,-33.03910349499995
PR-M-449,Av. Gregorio Maranon esq. El Cerrito,-71.55809125499997,-33.04420675899996
PR-M-461,Av. Gregorio Maranon esq. El Cerrito,-71.55824789399998,-33.04428664399995
PR-M-466,Av. Gregorio Maranon esq. Montemar,-71.55583419099997,-33.042356920999964
PR-M-494,Av. Gregorio Maranon esq. Pasaje Gregorio Maranon,-71.55679469999995,-33.03831199999996
PR-M-495,Av. Gregorio Maranon esq. Pasaje Gregorio Maranon,-71.55684885899996,-33.03845483499998
PR-M-467,Av. Gregorio Maranon esq. Sendero Del Sur,-71.55684698499994,-33.041276162999964
PR-M-468,Av. Gregorio Maranon esq. Sendero Del Sur,-71.55746552599999,-33.04080787099997
PR-Q-104,Aviador Acevedo esq. Marinero Fuentealba,-71.40977606699994,-33.042128359999936
PR-Q-110,Aviador Acevedo esq. Marinero Fuentealba,-71.40868889699993,-33.04234520899996
PR-M-284,Av. Ignacio Carrera Pinto esq. Las Olas,-71.54509259299994,-32.972021334999965
PR-L-023,Av. Independencia esq. Calle Llanquihue,-71.25426190399997,-33.00954249999995
PR-Q-106,Av. Industrial esq. Esfuerzo,-71.41684666099997,-33.04050064299997
PR-M-289,Av. Jose Manuel Balmaceda esq. Almirante Lynch,-71.54080621899993,-32.972499899999946
PR-M-311,Av. Jose Manuel Balmaceda esq. Av. Borgono,-71.54353589099998,-32.97272719199998
PR-M-288,Av. Jose Manuel Balmaceda esq. Libertador General Bernardo Ohiggins,-71.53323698199995,-32.97088963199997
PR-M-295,Av. Jose Manuel Balmaceda esq. Torreblanca,-71.53836271199998,-32.97232516599996
PR-V-044,Av. Jose Santos Ossa esq. Camino Los Ingleses,-71.59017793599998,-33.050124996999955
PR-L-121,Av. Jose Tomas Urmeneta esq. Colon,-71.27141988699998,-32.987176905999945
PR-L-119,Av. Jose Tomas Urmeneta esq. Colon,-71.27133537099996,-32.987112717999935
PR-L-118,Av. Jose Tomas Urmeneta esq. Dolores,-71.26955202699997,-32.98801594299994
PR-L-111,Av. Jose Tomas Urmeneta esq. Pedro De Valdivia,-71.26609396799995,-32.98947087799996
PR-L-120,Av. Jose Tomas Urmeneta esq. Ramon De La Cerda,-71.27257272799994,-32.986658191999936
PF-052,Av. Juan Pablo II con Gran Decano,-71.56431532799996,-33.062912093999955
PF-054,Av. Juan Pablo II con La Palma,-71.56639771099998,-33.06563255699996
PF-067,Av. Juan Pablo II con San Columbano,-71.56334271399999,-33.06232288699994
PF-053,Av. Juan Pablo II con Triwe,-71.56474969499999,-33.06498766699997
PR-V-444,Av. Juan Pablo Segundo esq. Las Palmas De Rodelillo,-71.56037903699996,-33.06027394499995
PR-V-430,Av. Juan Pablo Segundo esq. Monjes Misioneros,-71.56245225299995,-33.06213315499997
PR-V-440,Av. Juan Pablo Segundo esq. Monjes Misioneros,-71.56207848299994,-33.06128151799993
PR-V-412,Av. Juan Pablo Segundo esq. Pasaje Monjes Misioneros,-71.56215054699999,-33.06184465599995
PR-V-413,Av. Juan Pablo Segundo esq. Pasaje San Francisco,-71.56195251699995,-33.061215593999975
PR-V-414,Av. Juan Pablo Segundo esq. Pasaje Santa Clara,-71.56056033699997,-33.06017505999995
PR-L-047,Av. La Concepcion esq. Andes Bello,-71.25965832299994,-33.01588918099998
PR-L-045,Av. La Concepcion esq. Andes Bello,-71.25958643399997,-33.01602902899998
PR-L-055,Av. La Concepcion esq. El Canelo,-71.26340498799993,-33.01524528999994
PR-L-046,Av. La Concepcion esq. El Canelo,-71.26352707999996,-33.01550615399998
PR-L-044,Av. La Concepcion esq. La Victoria,-71.25735122099996,-33.01536644699996
PR-L-043,Av. La Concepcion esq. Los Alamos,-71.26426790399995,-33.01515237799998
PR-L-042,Av. La Concepcion esq. Los Laureles,-71.25446995899995,-33.01476529099995
PR-L-056,Av. La Concepcion esq. Vallenar,-71.26201893899997,-33.015581631999964
PR-M-183,Av. La Marina esq. Ecuador,-71.55970401299999,-33.02186446199994
PR-M-184,Av. La Marina esq. Pte Ecuador,-71.56144213399995,-33.020706906999976
PR-M-175,Av. La Marina esq. Viana,-71.56757116699998,-33.02300536299998
PR-M-304,Av. La Paz esq. Arcoiris,-71.54076661499994,-33.04469530899996
PR-M-387,Av. La Paz esq. Gabriela Mistral,-71.54059363699997,-33.04023392599993
PR-M-404,Av. La Paz esq. Recabarren,-71.54109483999997,-33.04129720299994
PR-A-69,Av. Las Americas esq. Begonias,-71.39482078499998,-33.04288370399996
PR-A-71,Av. Las Americas esq. Capitan Avalos,-71.39465534399994,-33.03944698299995
PR-A-70,Av. Las Americas esq. Las Encinas,-71.39468985499997,-33.04137221599996
PR-A-72,Av. Las Americas esq. Pedro Victor Contreras,-71.39463435599998,-33.038160225999945
PR-M-24,Av. Libertad esq. 10 Norte,-71.54953971799995,-33.01351600199996
PR-M-16,Av. Libertad esq. 4 Norte,-71.55080683999995,-33.01969389299995
PR-M-17,Av. Libertad esq. 6 Norte,-71.55038890799995,-33.017655900999955
PR-M-23,Av. Libertad esq. 9 Norte,-71.54976534099995,-33.01460068499995
PR-V-036,Av. Lomas De La Luz esq. Nudo Curauma,-71.56697597999994,-33.13311194999994
PR-V-035,Av. Lomas De La Luz esq. Puerta Del Sol,-71.56880892999999,-33.13393412499994
PR-Q-025,Av. Los Carrera esq. Arturo Prat,-71.44596476999999,-33.04785958799994
PR-M-212,Av. Los Carrera esq. Av. Chile,-71.48942317799998,-33.03484562899996
PR-Q-018,Av. Los Carrera esq. Byers,-71.45002089999997,-33.04714808099993
PR-Q-017,Av. Los Carrera esq. Charles Darwin,-71.45689999699994,-33.04627265599993
PR-Q-031,Av. Los Carrera esq. Charles Darwin,-71.45641381399997,-33.04651841599997
PR-Q-013,Av. Los Carrera esq. Cooperacion,-71.46951976099996,-33.04202807299998
PR-Q-011,Av. Los Carrera esq. Cooperacion,-71.46838156299998,-33.04243735699998
PR-Q-029,Av. Los Carrera esq. C. Tres,-71.47272779399998,-33.04064276199995
PR-Q-065,Av. Los Carrera esq. Cumming,-71.44149953399995,-33.04827504899998
PR-Q-068,Av. Los Carrera esq. David Cortes,-71.43755251999994,-33.048369391999984
PR-Q-015,Av. Los Carrera esq. Julio Velasco,-71.46196138799996,-33.04387902399998
PR-Q-030,Av. Los Carrera esq. Julio Velasco,-71.46135796799996,-33.04409490499995
PR-Q-041,Av. Los Carrera esq. Laplace,-71.45860583999996,-33.04555602999994
PR-Q-016,Av. Los Carrera esq. La Place,-71.45884379099994,-33.04553840099993
PR-Q-003,Av. Los Carrera esq. Miraflores,-71.45226051399999,-33.047071922999976
PR-Q-069,Av. Los Carrera esq. Pedro Aguirre Cerda,-71.42815110899994,-33.04856430499996
PR-Q-044,Av. Los Carrera esq. Pedro Montt,-71.44944770499995,-33.04715208399995
PR-Q-053,Av. Los Carrera esq. San Martin,-71.43337216899994,-33.04845991099995
PR-Q-032,Av. Los Carrera esq. Santa Maria,-71.45218912099995,-33.04707095799995
PR-Q-010,Av. Los Carrera esq. Solidaridad,-71.47254898499995,-33.04084234299995
PR-Q-051,Av. Los Carrera esq. Thompson,-71.44009738799997,-33.04830857099995
PR-Q-014,Av. Los Carrera esq. Vergara,-71.46572475499994,-33.042908144999956
PR-Q-042,Av. Los Carrera esq. Vergara,-71.46569800999998,-33.042817431999936
PR-L-107,Av. Los Laureles esq. Arturo Prat,-71.27626117199998,-32.982250413999964
PR-L-103,Av. Los Laureles esq. El Durazno,-71.29364026799993,-32.97506990599993
PR-L-104,Av. Los Laureles esq. Los Aromos,-71.28727136499998,-32.97812570499997
PR-L-105,Av. Los Laureles esq. Queronque,-71.30480048799996,-32.97031861399995
PR-L-102,Av. Los Laureles esq. Rancagua,-71.32987935599994,-32.96239386599996
PR-L-106,Av. Los Laureles esq. San Francisco,-71.28289400499995,-32.98009326399995
PR-C-009,Av. Magallanes esq. Av. Manantiales,-71.51824572699996,-32.93044115799995
PR-C-005,Av. Magallanes esq. Calle 4,-71.51684257799997,-32.93254517899993
PR-C-059,Av. Magallanes esq. Calle 4,-71.51686577399994,-32.932448172999955
PR-C-008,Av. Magallanes esq. Calle Once,-71.51756601499994,-32.93102046799993
PR-C-016,Av. Manantiales esq. Av. Magallanes,-71.51914202199998,-32.930248706999976
PR-C-010,Av. Manantiales esq. Primera Transversal,-71.52271716999996,-32.93228841599995
PR-C-019,Av. Manantiales esq. Primera Transversal,-71.52321465599994,-32.932659513999965
PR-C-069,Av. Manantiales esq. Terravista,-71.52099437599998,-32.93141448599994
PR-C-017,Av. Manantiales esq. Terrav.Ista,-71.52029561199998,-32.93101357399996
PR-V-455,Av. Manuel Antonio Matta esq. Caupolican,-71.58323231199995,-33.04665149099998
PR-V-453,Av. Manuel Antonio Matta esq. Ivan Luksic,-71.58099293399994,-33.04758139899997
PR-V-452,Av. Manuel Antonio Matta esq. Maria Valdivieso,-71.58162454199999,-33.04744660299997
PR-V-451,Av. Manuel Antonio Matta esq. Maria Valdivieso,-71.58161770399994,-33.04735046899998
PR-V-450,Av. Manuel Antonio Matta esq. Pensamientos,-71.57949096399994,-33.04820373499996
PR-M-309,Av. Mar De Chile esq. Parullero Leucoton,-71.50507225299998,-32.99427116199996
PR-M-584,Av. Mar De Chile esq. Submarino Simpsom,-71.50643353399994,-32.99335784599998
PR-M-580,Av. Mar De Chile esq. Vicente Bustillos (Dionisio Hernandez),-71.50300311599995,-32.995133489999944
PR-M-182,Av. Marina esq. Viana,-71.56759242499999,-33.02311488099997
PR-V-512,Av. Matta esq. Belice,-71.57008371399996,-33.05240212099994
PR-V-510,Av. Matta esq. Blacopulos,-71.56411464099995,-33.05345164599993
PR-V-505,Av. Matta esq. Blacopulos,-71.56382271599995,-33.05339638899994
PR-V-501,Av. Matta esq. Heroes Del Mar,-71.55949900399997,-33.05359994099996
PR-V-500,Av. Matta esq. Los Canelos,-71.55956179099996,-33.05367582799994
PR-V-518,Av. Matta esq. Nueva York,-71.56741811499995,-33.05242066799997
PR-V-511,Av. Matta esq. Paraguay,-71.56815145599995,-33.05258110899996
PR-V-502,Av. Matta esq. Posada,-71.56080309199996,-33.05343987999993
PR-V-504,Av. Matta esq. Zegers,-71.56152100099996,-33.053555836999976
PR-C-044,Av. Moroto esq. Calle Nueve,-71.51436645799998,-32.921468457999936
PR-O-089,Av. Narvaez esq. 1838,-71.18051433799997,-32.99817625399993
PR-O-088,Av. Narvaez esq. Hugo Quinteros,-71.17488828999996,-33.00305404399995
PR-O-066,Av. Narvaez esq. Hugo Quinteros,-71.17453127999994,-33.00372476599995
